",""GeneID"",""Length"""
18427,51191,3513
18428,84992,1353
18429,8916,4894
18430,266812,1958
18431,285512,3210
18432,10144,6134
18433,731282,1038
18434,166815,2085
18435,285513,6352
18436,6622,3479
18437,22915,4969
18438,401145,8081
18439,7117,634
18440,2895,3282
18441,474,1065
18442,56916,5228
18443,27306,1615
18444,10611,7382
18445,100507012,635
18446,658,5560
18447,100507031,318
18448,8633,9879
18449,5161,1387
18450,285555,1654
18451,5910,3761
18452,10098,3397
18453,1977,5040
18454,23173,2770
18455,128,2644
18456,100507053,4825
18457,127,1980
18458,359806,1055
18459,130,3006
18460,124,1456
18461,125,2682
18462,126,1473
18463,131,2397
18464,84103,1636
18465,93587,3845
18466,4547,4090
18467,285556,10185
18468,27071,2938
18469,8649,4280
18470,79982,2766
18471,3015,947
18472,256880,1985
18473,115265,2592
18474,51705,4037
18475,5530,4676
18476,100302193,113
18477,90024,793
18478,55024,3558
18479,64116,6021
18480,4790,4085
18481,4126,3311
18482,7323,3453
18483,493856,5892
18484,150159,2160
18485,133308,3361
18486,56898,2920
18487,1062,8612
18488,6870,1753
18489,80319,761
18490,54790,15006
18491,27068,1673
18492,441032,1645
18493,54848,1437
18494,57117,1753
18495,79807,4355
18496,255743,4733
18497,93627,3698
18498,9255,3261
18499,100507096,1431
18500,100506483,1644
18501,27123,3637
18502,9061,2542
18503,166929,6542
18504,113612,4752
18505,3033,2033
18506,51176,4128
18507,641518,1988
18508,285456,3773
18509,6164,1015
18510,58505,1078
18511,64850,2147
18512,84570,2905
18513,10427,4646
18514,693161,98
18515,389217,1158
18516,55013,1274
18517,839,1661
18518,81579,5235
18519,3426,2161
18520,54433,1267
18521,10692,1558
18522,345193,3624
18523,1950,5583
18524,79071,3392
18525,2028,4995
18526,5308,3081
18527,100126354,66
18528,132720,2726
18529,55435,2908
18530,92610,3073
18531,80216,5422
18532,63973,2287
18533,55345,6740
18534,51574,2434
18535,442912,68
18536,442896,68
18537,407028,69
18538,442895,68
18539,442894,73
18540,287,14521
18541,100302188,93
18542,817,6094
18543,100507209,1772
18544,79642,4678
18545,7368,3418
18546,693162,96
18547,64579,3339
18548,100302290,44
18549,133022,2027
18550,9348,5947
18551,100093630,619
18552,677809,131
18553,8492,4573
18554,645455,1070
18555,729218,1445
18556,57721,2120
18557,9871,4063
18558,171024,13782
18559,51778,2590
18560,54532,6595
18561,401152,3040
18562,2169,2249
18563,100131884,406
18564,100128460,1794
18565,401149,2374
18566,100507306,943
18567,645513,1083
18568,8654,7217
18569,100507322,2376
18570,100507374,643
18571,4085,1438
18572,11107,2480
18573,79625,2871
18574,79931,2604
18575,84109,2347
18576,308,1599
18577,132332,2316
18578,100192379,2224
18579,5393,1644
18580,890,2798
18581,55212,4120
18582,7222,3619
18583,84162,15575
18584,132612,2255
18585,3558,799
18586,59067,616
18587,729338,629
18588,166379,3432
18589,2247,6774
18590,11162,1335
18591,166378,8141
18592,10252,2618
18593,285419,2675
18594,57182,8798
18595,79633,16110
18596,100302267,49
18597,27152,3275
18598,83447,1812
18599,22824,3266
18600,100507455,771
18601,10733,3997
18602,256471,4545
18603,80167,2200
18604,55132,5709
18605,10424,3790
18606,100507487,765
18607,79960,8178
18608,132320,3053
18609,132321,1944
18610,57575,5844
18611,132430,4944
18612,100507528,330
18613,54510,5906
18614,641364,4654
18615,23657,9648
18616,25819,1954
18617,1998,3615
18618,84709,1339
18619,4717,1453
18620,80155,5554
18621,83452,3869
18622,80854,7012
18623,4258,801
18624,55534,7101
18625,60592,2350
18626,100129858,2017
18627,1047,2822
18628,255520,4404
18629,7350,1000
18630,23158,5486
18631,57484,4661
18632,27309,1891
18633,100507639,2844
18634,3600,1945
18635,8821,4124
18636,84640,5195
18637,2549,7910
18638,100423017,76
18639,8467,3851
18640,100128055,945
18641,441046,1989
18642,166752,6624
18643,2996,1884
18644,2994,527
18645,2993,2660
18646,100505470,1099
18647,646576,1365
18648,64399,3530
18649,100505491,878
18650,10393,871
18651,6059,4194
18652,54726,7434
18653,4086,3120
18654,100505525,1085
18655,166785,5943
18656,646603,846
18657,152485,4197
18658,100505545,1717
18659,11157,787
18660,345051,1943
18661,84068,4901
18662,5458,3141
18663,83894,1786
18664,100505596,518
18665,1909,4150
18666,55751,2975
18667,90826,2830
18668,79658,3056
18669,4306,5898
18670,285423,1108
18671,166614,3611
18672,987,10346
18673,10586,2769
18674,729566,408
18675,6189,905
18676,8944,65
18677,152503,5282
18678,345062,987
18679,729830,4576
18680,5188,2233
18681,100505685,2652
18682,55294,4709
18683,100422896,90
18684,54553,3000
18685,201799,3085
18686,201798,2433
18687,27236,3091
18688,85462,6480
18689,23321,6910
18690,303,1343
18691,84057,941
18692,23240,5020
18693,7097,3403
18694,285533,1569
18695,6423,1990
18696,54798,12141
18697,5356,1783
18698,2244,3628
18699,2243,3916
18700,2266,1982
18701,9227,4888
18702,166863,2521
18703,4887,3626
18704,79884,7333
18705,2982,10105
18706,2983,3249
18707,51802,1692
18708,6999,1693
18709,1519,2933
18710,100505784,467
18711,56034,3007
18712,2743,3214
18713,2891,5870
18714,340017,1395
18715,51313,5123
18716,55314,3318
18717,59350,2412
18718,201725,3525
18719,2110,2349
18720,5481,1834
18721,57600,5790
18722,152940,817
18723,100505930,1106
18724,9693,6821
18725,56884,4830
18726,92345,2315
18727,4886,2759
18728,4889,1843
18729,84076,2801
18730,55319,1918
18731,55016,5733
18732,23520,705
18733,100422849,28
18734,100505989,3123
18735,100506013,2603
18736,391712,1580
18737,152756,2174
18738,166655,1842
18739,201931,4495
18740,11275,3299
18741,2713,2232
18742,6307,2139
18743,1363,2428
18744,693163,96
18745,100302176,76
18746,7092,6654
18747,50859,2989
18748,11199,1428
18749,55601,6073
18750,91351,6754
18751,23022,6983
18752,84869,3502
18753,57630,5265
18754,4750,5501
18755,1182,4051
18756,54969,1216
18757,100506085,4365
18758,9848,6303
18759,51166,2404
18760,100506107,631
18761,100506122,1785
18762,442117,2850
18763,51809,4307
18764,3148,1653
18765,8819,1109
18766,11341,903
18767,9464,2368
18768,79804,766
18769,10934,708
18770,100506154,499
18771,26269,2564
18772,80817,6552
18773,100423042,70
18774,3248,3022
18775,8001,3637
18776,11086,3325
18777,2823,3798
18778,100506176,593
18779,116966,7521
18780,132851,1233
18781,140458,3031
18782,60559,4596
18783,7424,2079
18784,55247,2402
18785,175,2103
18786,285501,1034
18787,100506196,1148
18788,728081,593
18789,90768,4953
18790,100302270,86
18791,55714,10810
18792,1635,2042
18793,403315,2455
18794,152641,2179
18795,80014,8809
18796,53842,2708
18797,100132463,663
18798,55602,2374
18799,389247,781
18800,3622,1116
18801,201965,2593
18802,60684,4526
18803,100506884,924
18804,56977,4654
18805,133121,3936
18806,391722,1134
18807,3660,2286
18808,836,2673
18809,201973,2295
18810,79682,2550
18811,2180,3805
18812,643036,751
18813,731424,2115
18814,100506229,3158
18815,391723,984
18816,291,4420
18817,57587,4879
18818,83891,3213
18819,55805,5158
18820,353322,934
18821,55325,2379
18822,441054,974
18823,256309,2898
18824,27295,3041
18825,8470,8869
18826,7098,3041
18827,25854,2704
18828,285440,4704
18829,3818,2247
18830,2160,3278
18831,285441,2804
18832,4543,1105
18833,2195,14764
18834,100506272,483
18835,132625,2646
18836,205860,1300
18837,339976,1645
18838,401164,483
18839,100506316,1423
18840,100506335,592
18841,2483,1043
18842,56604,1305
18843,554045,2409
18844,448831,2084
18845,26583,568
18846,653543,1611
18847,653544,1611
18848,653545,1611
18849,441056,1605
18850,22947,1617
18851,653548,1611
18852,728410,1611
18853,441058,1201
18854,727764,2172
18855,153478,11515
18856,389257,1573
18857,133957,1420
18858,6389,2390
18859,100507671,456
18860,10016,1135
18861,57491,5661
18862,100505889,420
18863,100310782,851
18864,116349,1646
18865,11336,2764
18866,25845,1743
18867,6550,2777
18868,100288152,3099
18869,55722,2416
18870,11076,6022
18871,100506739,1224
18872,653082,892
18873,79844,2606
18874,100129204,687
18875,65980,2924
18876,9319,2861
18877,100506688,3485
18878,85409,1798
18879,10723,5304
18880,100506766,1601
18881,340024,5174
18882,348932,2121
18883,7015,4018
18884,81037,2148
18885,100506791,1622
18886,6531,3934
18887,79888,3946
18888,728609,1153
18889,728613,2576
18890,100422966,84
18891,64979,614
18892,4726,546
18893,100506843,488
18894,50805,2221
18895,100506858,444
18896,153572,3057
18897,153571,890
18898,285577,3199
18899,79192,1858
18900,340094,1751
18901,170690,4974
18902,23379,7918
18903,401172,2419
18904,84246,1028
18905,134111,2001
18906,255167,3307
18907,54888,3372
18908,6715,2264
18909,100505625,3364
18910,11044,4087
18911,100422999,69
18912,442132,2070
18913,108,6553
18914,134121,1026
18915,100288963,1152
18916,79072,2437
18917,4552,3300
18918,729506,1585
18919,100505738,3240
18920,9037,11808
18921,100505806,1550
18922,100113384,88
18923,50834,1355
18924,285692,1394
18925,134145,1846
18926,22948,3403
18927,134147,4047
18928,10299,4611
18929,100505845,501
18930,83853,1043
18931,651746,9333
18932,1611,2342
18933,1501,5436
18934,404663,624
18935,1767,15573
18936,7204,10227
18937,100133299,1808
18938,54491,7050
18939,90268,7896
18940,56172,8207
18941,100128508,1953
18942,23194,4562
18943,100126347,79
18944,441061,1528
18945,100505959,840
18946,401176,2066
18947,90441,1692
18948,54463,3580
18949,4651,11430
18950,285696,3316
18951,10409,1797
18952,401177,2312
18953,729724,597
18954,729706,597
18955,729711,597
18956,402207,597
18957,391764,597
18958,100288018,594
18959,391766,597
18960,391767,594
18961,1016,3102
18962,100506187,477
18963,728411,6074
18964,1010,4345
18965,5369,575
18966,56979,3691
18967,1008,3620
18968,340107,2290
18969,100506287,1139
18970,1007,3075
18971,729862,444
18972,1004,4521
18973,100506320,986
18974,29102,5498
18975,55322,3612
18976,23037,11642
18977,100422874,58
18978,64083,2676
18979,54545,5187
18980,51663,4715
18981,693164,98
18982,10923,3507
18983,4883,2646
18984,79614,2875
18985,340113,2008
18986,6897,2850
18987,81792,4955
18988,51289,2533
18989,51151,3014
18990,23600,3864
18991,114899,3772
18992,729915,3272
18993,401180,960
18994,26064,5856
18995,153657,1359
18996,5810,4683
18997,55299,1273
18998,134218,6208
18999,64902,2406
19000,5618,11788
19001,79925,6985
19002,100506378,1147
19003,3575,1805
19004,133690,1099
19005,100506406,374
19006,133688,5226
19007,167127,2385
19008,92255,3237
19009,693165,97
19010,6502,1800
19011,133686,3942
19012,202151,2618
19013,6507,4865
19014,646719,2626
19015,25836,10389
19016,65250,11199
19017,9631,4475
19018,55100,2122
19019,2668,4101
19020,133584,5367
19021,100506475,1704
19022,3977,10403
19023,100506495,3827
19024,9180,6147
19025,253260,9533
19026,2533,4828
19027,735,2693
19028,1601,4597
19029,5734,3416
19030,23548,5506
19031,5562,5130
19032,100506548,2733
19033,6167,1570
19034,619564,80
19035,84674,4097
19036,730,4012
19037,133558,5280
19038,729,3851
19039,345557,7739
19040,100313805,71
19041,5019,3558
19042,285636,5222
19043,26272,2286
19044,2690,4360
19045,100129792,3491
19046,6414,2203
19047,643977,2790
19048,648987,3186
19049,389289,1266
19050,153684,2260
19051,100132356,1785
19052,100506639,1545
19053,7690,2415
19054,167359,2313
19055,3157,3510
19056,56477,816
19057,64417,2761
19058,375444,2440
19059,10605,2876
19060,23530,4846
19061,2255,627
19062,100506674,1210
19063,10884,1670
19064,348980,5369
19065,133418,4309
19066,79668,7348
19067,100287592,609
19068,642366,2330
19069,3670,2718
19070,100506329,990
19071,53918,2920
19072,3672,4796
19073,3673,7869
19074,4338,1578
19075,257396,2352
19076,10468,1386
19077,4724,676
19078,54622,2486
19079,693166,96
19080,8988,763
19081,112574,6654
19082,11082,2089
19083,3003,1045
19084,3001,896
19085,166979,2984
19086,493869,3750
19087,554213,91
19088,693123,97
19089,100313923,92
19090,345643,2104
19091,10309,1433
19092,54505,4473
19093,23517,4204
19094,8611,1778
19095,379013,5701
19096,153129,2533
19097,54514,2962
19098,133396,2393
19099,3572,9057
19100,441072,2289
19101,79722,2500
19102,100506407,357
19103,4214,7512
19104,133383,1922
19105,166968,5201
19106,65056,4644
19107,345651,2794
19108,10769,2786
19109,100289379,548
19110,202309,2216
19111,115827,1009
19112,5144,8916
19113,642781,1580
19114,693167,98
19115,25859,9499
19116,55789,2504
19117,79993,3881
19118,1161,2044
19119,91942,719
19120,643155,2890
19121,57688,5503
19122,285668,2970
19123,100506526,1249
19124,3796,3360
19125,27292,1557
19126,51194,4633
19127,100130733,2249
19128,3350,1269
19129,285671,5060
19130,401190,3821
19131,100132916,967
19132,285672,6856
19133,10283,2080
19134,11174,7268
19135,64105,1731
19136,23398,2098
19137,373,3900
19138,80006,4341
19139,54557,5453
19140,57486,8661
19141,55914,6916
19142,100303749,769
19143,140890,4488
19144,401191,2403
19145,375449,10947
19146,100506600,542
19147,4064,2716
19148,5295,6933
19149,64924,3692
19150,891,2093
19151,64946,1389
19152,92259,1329
19153,1022,1517
19154,202243,3616
19155,6880,2315
19156,5884,3558
19157,153562,2160
19158,100506646,878
19159,100506658,3261
19160,728340,2106
19161,100272216,2049
19162,653188,1177
19163,100505643,1093
19164,728492,2284
19165,6607,1628
19166,100170939,1016
19167,100505611,585
19168,100505586,585
19169,653238,4374
19170,11042,1759
19171,100133280,2694
19172,8293,2297
19173,6606,1625
19174,4671,6551
19175,100505656,1640
19176,2966,1951
19177,647859,578
19178,100049076,610
19179,100505559,585
19180,100505674,2767
19181,5370,1842
19182,55814,11075
19183,64087,3674
19184,9607,915
19185,4131,11979
19186,23107,2781
19187,100130998,2462
19188,79810,2103
19189,167465,2770
19190,389300,609
19191,3842,8708
19192,115548,4981
19193,134285,1266
19194,134288,1758
19195,2297,2270
19196,689,1249
19197,57763,2198
19198,84135,3655
19199,64283,6352
19200,8507,5517
19201,3074,1901
19202,84340,3220
19203,10412,1104
19204,26049,5942
19205,51301,3436
19206,256006,6036
19207,3156,4582
19208,10087,5618
19209,51426,4512
19210,728780,1824
19211,134359,2242
19212,22987,2362
19213,10788,5769
19214,100505750,1587
19215,2151,3410
19216,100302746,924
19217,2149,3810
19218,2150,2883
19219,170591,1147
19220,1393,1838
19221,55109,4466
19222,84327,1419
19223,677828,138
19224,728723,1142
19225,8622,4405
19226,55255,2558
19227,23440,2678
19228,6902,679
19229,8546,3986
19230,728769,1479
19231,9522,6244
19232,10184,5045
19233,411,6680
19234,29958,3083
19235,100505796,795
19236,23743,2651
19237,635,2500
19238,133746,9129
19239,9456,4214
19240,167153,3523
19241,202333,12892
19242,345778,7934
19243,7060,3223
19244,256987,7018
19245,644936,1394
19246,84654,1872
19247,441089,1362
19248,9765,7224
19249,167555,1529
19250,340120,3935
19251,1719,3917
19252,100462981,1036
19253,4437,4620
19254,5924,4078
19255,1160,1646
19256,100131067,2915
19257,84240,1791
19258,134526,1989
19259,23635,1948
19260,83734,2423
19261,6228,3314
19262,92270,758
19263,645079,2371
19264,153339,4587
19265,677765,134
19266,7518,1704
19267,1462,12416
19268,1404,4678
19269,10085,2974
19270,285622,2633
19271,1350,407
19272,100505878,2094
19273,100422887,76
19274,5921,4360
19275,902,1378
19276,153396,2594
19277,100505894,1361
19278,645323,4186
19279,407047,87
19280,100505949,508
19281,4208,6864
19282,1070,982
19283,153364,4280
19284,10622,3285
19285,116068,4261
19286,84059,19333
19287,729040,1046
19288,100505994,2741
19289,57561,4161
19290,100129716,2502
19291,100505822,583
19292,441094,5849
19293,7025,3199
19294,83989,4720
19295,100313887,93
19296,134187,1295
19297,285600,8276
19298,84250,3813
19299,79772,4333
19300,153643,1563
19301,9652,5704
19302,153642,3345
19303,285601,1305
19304,317671,2841
19305,83890,1229
19306,22836,5566
19307,2745,1647
19308,202299,1917
19309,22936,6046
19310,693168,75
19311,5122,5308
19312,831,5126
19313,51752,7504
19314,64167,5691
19315,4012,4795
19316,167410,3967
19317,55781,4684
19318,285704,4580
19319,503569,2030
19320,1105,6457
19321,100289230,1876
19322,728093,2013
19323,100133050,701
19324,345757,1236
19325,7903,7352
19326,100302288,84
19327,353189,5334
19328,133482,2524
19329,5066,5338
19330,54826,3549
19331,23262,5281
19332,90355,3010
19333,83594,3488
19334,9366,625
19335,1946,5335
19336,100129233,1866
19337,64839,5200
19338,2241,2950
19339,9867,4869
19340,4124,5128
19341,100289673,1266
19342,642987,3193
19343,100302159,87
19344,91137,2326
19345,100505653,2202
19346,85480,2826
19347,134430,6592
19348,814,2107
19349,134429,2264
19350,100505678,5525
19351,9315,3408
19352,114915,1194
19353,654322,133
19354,64097,4707
19355,54508,1396
19356,324,11200
19357,6728,886
19358,7905,3116
19359,100287967,1261
19360,167227,8947
19361,4163,9266
19362,83942,2478
19363,64848,6308
19364,3781,2915
19365,55521,4892
19366,5229,2727
19367,153733,2877
19368,56929,5813
19369,100302736,3627
19370,353376,2990
19371,100505719,1521
19372,51014,4063
19373,1036,1614
19374,9140,4563
19375,1176,1289
19376,206338,4621
19377,100505790,459
19378,51397,1424
19379,57556,6860
19380,100505811,1209
19381,285605,4974
19382,100302285,85
19383,1657,11173
19384,25816,2190
19385,3295,2672
19386,340069,1375
19387,51334,1764
19388,94033,879
19389,153443,2836
19390,4015,5399
19391,133923,1957
19392,100505841,679
19393,9627,3569
19394,6643,2069
19395,28966,2137
19396,5480,1236
19397,93166,3027
19398,153241,4711
19399,1456,4462
19400,57507,5645
19401,65983,3516
19402,501,3551
19403,51808,3641
19404,389320,459
19405,4001,2882
19406,115123,4136
19407,401207,6324
19408,84466,7689
19409,133619,4691
19410,613212,1860
19411,728586,673
19412,644873,2954
19413,6558,6860
19414,2201,10724
19415,28965,2841
19416,51015,1942
19417,171019,5089
19418,100127206,573
19419,337876,3492
19420,3094,1006
19421,90624,6213
19422,56990,3657
19423,100505941,494
19424,51735,9382
19425,96459,6614
19426,100505572,487
19427,728637,1040
19428,23305,3125
19429,3562,924
19430,1437,781
19431,8974,2706
19432,8572,2295
19433,6583,2192
19434,553103,1792
19435,6584,3280
19436,441108,2025
19437,100506008,897
19438,3659,3554
19439,3567,816
19440,10111,6597
19441,100506030,456
19442,3596,1282
19443,3565,921
19444,11127,6257
19445,645121,2355
19446,23176,5903
19447,134548,3457
19448,134549,4113
19449,2661,2020
19450,27089,1585
19451,116842,707
19452,27125,9580
19453,100506052,1692
19454,100506073,2442
19455,54819,2122
19456,3308,3385
19457,100506102,664
19458,23105,5382
19459,100506120,1980
19460,100302134,111
19461,56951,2281
19462,7416,1806
19463,6932,4188
19464,6500,2699
19465,5515,2643
19466,51265,2262
19467,7320,2631
19468,100506132,4275
19469,91368,1254
19470,23338,6463
19471,51128,6651
19472,10802,6387
19473,819,2203
19474,9879,5679
19475,134553,5141
19476,79770,3689
19477,84105,2378
19478,347732,1367
19479,5307,2383
19480,9555,2154
19481,100506200,2251
19482,140947,3135
19483,497189,1273
19484,4762,1668
19485,9547,1975
19486,340074,2042
19487,153328,1199
19488,3578,591
19489,26223,1794
19490,3950,1077
19491,7045,2805
19492,100126299,100
19493,9597,1810
19494,4090,7095
19495,389332,1696
19496,100506219,994
19497,57113,2935
19498,6695,4827
19499,26249,6806
19500,100126343,78
19501,10949,2967
19502,4888,2988
19503,9499,2272
19504,27039,2218
19505,51306,5624
19506,100130172,1600
19507,7478,1498
19508,8382,1226
19509,10902,4670
19510,10112,3471
19511,8697,3155
19512,2676,1931
19513,995,2115
19514,51307,4712
19515,51780,6813
19516,51308,2099
19517,1958,3136
19518,2107,3689
19519,3313,3506
19520,26785,68
19521,100506280,589
19522,1495,3761
19523,26045,5628
19524,64374,1989
19525,724102,1546
19526,9782,5989
19527,26821,200
19528,51247,1655
19529,9963,2361
19530,51237,827
19531,389333,3251
19532,202051,678
19533,202052,5102
19534,641700,733
19535,340061,2175
19536,7322,2867
19537,51523,1447
19538,84249,4510
19539,9542,4004
19540,100505636,3233
19541,5813,2614
19542,492311,2871
19543,84418,910
19544,5201,1324
19545,1839,2358
19546,83697,3271
19547,404734,8319
19548,54882,8430
19549,8637,691
19550,10011,1948
19551,10307,2158
19552,113829,2657
19553,100505798,1047
19554,929,1806
19555,55374,1889
19556,4695,893
19557,3550,1935
19558,54853,2580
19559,373863,1603
19560,3035,1964
19561,23438,2490
19562,153527,1512
19563,56664,98
19564,56663,88
19565,56662,88
19566,56147,5437
19567,56146,5485
19568,56145,5341
19569,56144,5364
19570,56143,5317
19571,56142,5305
19572,56141,5236
19573,56140,5311
19574,9752,9254
19575,56139,5401
19576,56138,6157
19577,56137,5372
19578,56136,5293
19579,56135,5950
19580,56134,6126
19581,56119,2866
19582,29930,2534
19583,56133,2728
19584,56132,3173
19585,56131,3621
19586,26167,2905
19587,56130,3030
19588,54661,2411
19589,56129,3715
19590,56128,2592
19591,57717,4817
19592,56127,4219
19593,56126,3262
19594,56125,3271
19595,56124,3408
19596,56123,3485
19597,56122,2783
19598,54660,3166
19599,84054,4632
19600,56121,2656
19601,83884,1417
19602,6879,2295
19603,56114,4653
19604,56113,4838
19605,56112,4671
19606,56104,4614
19607,56111,4710
19608,56103,4617
19609,56110,4623
19610,56102,4626
19611,56109,4638
19612,56108,4902
19613,8641,4593
19614,9708,5669
19615,56101,4638
19616,56107,4668
19617,56100,4644
19618,56106,4734
19619,56099,4896
19620,56105,5298
19621,56120,1973
19622,26025,4813
19623,5098,4975
19624,56098,4797
19625,56097,4818
19626,1729,5790
19627,100505658,2477
19628,8841,1945
19629,285613,2583
19630,89848,4320
19631,64411,5262
19632,5097,5346
19633,729080,1070
19634,9812,4958
19635,51294,5182
19636,9604,3215
19637,10007,2297
19638,80762,3597
19639,100505675,875
19640,81848,4992
19641,2246,4640
19642,23092,9041
19643,2908,7873
19644,57824,384
19645,81555,3450
19646,57528,5183
19647,153768,2375
19648,643226,747
19649,153769,3043
19650,153770,725
19651,51520,4849
19652,54439,6542
19653,5459,1182
19654,10915,4201
19655,134391,1260
19656,5521,3455
19657,202374,1829
19658,1809,5050
19659,9832,3338
19660,6690,441
19661,117156,518
19662,389336,542
19663,11005,3832
19664,408187,294
19665,404203,686
19666,153218,509
19667,84651,550
19668,643394,453
19669,81545,4376
19670,3360,3527
19671,154,2042
19672,79628,26580
19673,693169,97
19674,255187,3091
19675,22885,4335
19676,134265,4213
19677,134266,4105
19678,78991,2551
19679,27190,695
19680,728264,9070
19681,406935,106
19682,406937,88
19683,1452,3149
19684,389337,4865
19685,133522,10827
19686,494327,66
19687,5145,5642
19688,644762,644
19689,1836,8075
19690,81789,3493
19691,22993,5406
19692,1436,3989
19693,5159,5714
19694,1044,1772
19695,6534,3739
19696,815,4904
19697,340075,3167
19698,6949,5995
19699,972,1514
19700,6208,786
19701,3340,8030
19702,11346,8251
19703,91977,3831
19704,55696,2346
19705,51164,4313
19706,85027,2334
19707,345611,1659
19708,91975,3323
19709,134466,2420
19710,2878,1761
19711,100505766,479
19712,10318,3268
19713,309,3115
19714,26112,3399
19715,2760,3690
19716,285641,2983
19717,153201,3421
19718,206358,5773
19719,2196,14536
19720,100505813,1025
19721,6678,3141
19722,475,489
19723,10146,2835
19724,2741,1821
19725,56923,2064
19726,2890,5845
19727,10827,2886
19728,4238,5346
19729,55568,5956
19730,100302181,142
19731,79685,6269
19732,9421,1738
19733,100422950,61
19734,100302284,86
19735,23367,6593
19736,100505847,827
19737,10826,2997
19738,9337,2483
19739,25929,5404
19740,29093,3173
19741,285643,4426
19742,6444,10145
19743,153743,1991
19744,91937,1369
19745,100286948,915
19746,26762,1880
19747,84868,2320
19748,9443,1475
19749,153745,2033
19750,3702,4366
19751,26999,7119
19752,408263,2126
19753,348938,3279
19754,8728,6481
19755,11063,3265
19756,100289096,766
19757,100190949,697
19758,54974,1305
19759,134353,2561
19760,9685,3425
19761,100507161,2448
19762,1879,5274
19763,153830,3362
19764,134510,2392
19765,3593,2347
19766,285627,2012
19767,147,2254
19768,7265,1407
19769,114825,5775
19770,2172,867
19771,79616,3274
19772,114898,2411
19773,63920,2807
19774,10569,3560
19775,9232,712
19776,100422938,82
19777,406938,99
19778,23120,7566
19779,285629,2323
19780,2561,7409
19781,2559,2519
19782,2554,5361
19783,2566,4077
19784,900,2468
19785,134492,948
19786,3161,3141
19787,27430,2272
19788,100507193,537
19789,57451,9645
19790,23286,6739
19791,5917,2140
19792,345630,1058
19793,79646,3359
19794,406895,78
19795,100302238,62
19796,6586,5380
19797,407001,110
19798,728095,572
19799,693170,94
19800,54908,2668
19801,1794,6097
19802,100507248,1015
19803,100131897,3548
19804,100133106,962
19805,2299,2296
19806,100507267,2310
19807,133874,510
19808,3937,2422
19809,100128059,2185
19810,257358,2204
19811,30820,2127
19812,3779,1517
19813,2568,3310
19814,64901,4440
19815,728145,2825
19816,30012,1493
19817,4869,1780
19818,8817,1982
19819,644994,1014
19820,23291,4638
19821,6793,6019
19822,285588,704
19823,92181,3015
19824,100288254,1726
19825,285590,7777
19826,54492,6417
19827,100128482,462
19828,1843,2024
19829,57222,2936
19830,100268168,1998
19831,51121,710
19832,8992,882
19833,677841,204
19834,153222,8711
19835,662,1386
19836,1482,1961
19837,8614,5343
19838,285593,3017
19839,91272,1934
19840,80315,7769
19841,133491,2522
19842,51617,2335
19843,4488,2208
19844,1812,3373
19845,94081,2991
19846,3274,4048
19847,10814,4934
19848,84321,1828
19849,202134,2096
19850,100507397,5176
19851,643201,4292
19852,375484,2060
19853,57179,2828
19854,285598,2405
19855,100302203,86
19856,51491,537
19857,192286,611
19858,1212,1185
19859,23197,4515
19860,22838,4153
19861,54825,4376
19862,114787,4208
19863,6620,1450
19864,100422962,62
19865,253314,1974
19866,26262,2588
19867,90249,3733
19868,3101,3068
19869,51720,2604
19870,23567,3086
19871,2264,3144
19872,64324,13059
19873,53917,1612
19874,27166,1191
19875,83463,3161
19876,10960,1832
19877,10636,2406
19878,6569,3461
19879,345456,530
19880,2161,2051
19881,2870,3061
19882,80758,1563
19883,1627,3316
19884,9260,2074
19885,79930,3385
19886,51428,2104
19887,54540,4611
19888,54732,1402
19889,11285,1729
19890,202181,2857
19891,100507427,1200
19892,285596,1794
19893,728554,1827
19894,100505517,822
19895,100128340,879
19896,5626,1464
19897,653316,1807
19898,23138,5987
19899,64777,1808
19900,55651,855
19901,64396,2923
19902,3182,1816
19903,85007,2013
19904,91522,3063
19905,57396,2507
19906,6940,2555
19907,729522,2175
19908,117608,2197
19909,80108,2405
19910,285676,2172
19911,2916,6143
19912,345462,2604
19913,30832,2377
19914,9509,7070
19915,100507476,4160
19916,100505548,843
19917,80230,2920
19918,3187,2249
19919,285679,1195
19920,100507496,315
19921,646019,810
19922,729595,546
19923,821,4953
19924,9794,5723
19925,4056,667
19926,11282,3370
19927,100302156,69
19928,8878,3337
19929,51149,1201
19930,23061,5165
19931,55819,1847
19932,442908,95
19933,255426,2216
19934,5601,5824
19935,9945,3011
19936,57472,6176
19937,92304,466
19938,2324,6389
19939,134083,936
19940,4245,3938
19941,729678,2908
19942,643836,4024
19943,79908,2414
19944,10917,2440
19945,153579,3500
19946,285659,948
19947,81786,4717
19948,100507546,928
19949,90933,3620
19950,10399,1109
19951,619571,72
19952,100289627,607
19953,619570,63
19954,100507619,1280
19955,84851,2241
19956,100507602,804
19957,100507631,793
19958,100132062,4370
19959,100286914,472
19960,26683,939
19961,642316,2007
19962,56940,1481
19963,3662,5314
19964,55770,4442
19965,135458,1026
19966,285768,2340
19967,94234,2319
19968,2295,2187
19969,2296,3452
19970,2762,1672
19971,154386,2070
19972,340156,5760
19973,56897,2652
19974,1992,1293
19975,221756,1252
19976,5272,4145
19977,5269,1646
19978,401232,2809
19979,4835,1139
19980,401233,4616
19981,387071,417
19982,8737,3864
19983,670,1915
19984,7280,1621
19985,100507194,1418
19986,347733,2019
19987,100507294,1362
19988,389362,1042
19989,63027,6554
19990,100507336,1390
19991,100129626,156
